SCHUL_KND_SC_NM,FOND_SC_NM,SD_SCHUL_CODE,SCHUL_NM,ORG_TELNO,HMPG_ADRES,COEDU_SC_NM,HS_GNRL_BUSNS_SC_NM,SPCLY_PURPS_HS_ORD_NM,address,lng,lat
 고등학교 , 사립 ,7010818, 해성여자고등학교 , 02-2244-5318 , http://haesung-g.hs.kr , 여 , 일반계 ,  ,서울특별시 동대문구 전농로20길 31 ,127.0570173,37.5813147
 고등학교 , 사립 ,7010818, 해성여자고등학교 , 02-2244-5318 , http://haesung-g.hs.kr , 여 , 일반계 ,  ,서울특별시 동대문구 전농로20길 31 ,127.0570173,37.5813147
 고등학교 , 사립 ,7010818, 해성여자고등학교 , 02-2244-5318 , http://haesung-g.hs.kr , 여 , 일반계 ,  ,서울특별시 동대문구 전농로20길 31 ,127.0570173,37.5813147
 고등학교 , 사립 ,7010818, 해성여자고등학교 , 02-2244-5318 , http://haesung-g.hs.kr , 여 , 일반계 ,  ,서울특별시 동대문구 전농로20길 31 ,127.0570173,37.5813147
 고등학교 , 공립 ,7010817, 서울국제고등학교 , 02-743-9385 , http://sghs.sen.hs.kr , 남여공학 , 일반계 , 국제계열 ,서울특별시 종로구 성균관로13길 40 ,126.9960174,37.5912816
 고등학교 , 공립 ,7010816, 세종과학고등학교 , 02-2060-4133 , http://www.sjsh.hs.kr , 남여공학 , 일반계 , 과학계열 ,서울특별시 구로구 오리로21길 79 ,126.8276163,37.496779
 고등기술학교 , 사립 ,7010815, 청암예술학교 , 02-930-6515 , ca-art.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 노원구 중계로 244 ,127.0738871,37.6516119
 고등기술학교 , 사립 ,7010815, 청암예술학교 , 02-930-6515 , ca-art.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 노원구 중계로 244 ,127.0738871,37.6516119
 고등기술학교 , 사립 ,7010815, 청암예술학교 , 02-930-6515 , ca-art.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 노원구 중계로 244 ,127.0738871,37.6516119
 고등기술학교 , 사립 ,7010815, 청암예술학교 , 02-930-6515 , ca-art.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 노원구 중계로 244 ,127.0738871,37.6516119
 고등기술학교 , 사립 ,7010815, 청암예술학교 , 02-930-6515 , ca-art.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 노원구 중계로 244 ,127.0738871,37.6516119
 고등기술학교 , 사립 ,7010815, 청암예술학교 , 02-930-6515 , ca-art.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 노원구 중계로 244 ,127.0738871,37.6516119
 고등기술학교 , 사립 ,7010815, 청암예술학교 , 02-930-6515 , ca-art.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 노원구 중계로 244 ,127.0738871,37.6516119
 고등기술학교 , 사립 ,7010815, 청암예술학교 , 02-930-6515 , ca-art.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 노원구 중계로 244 ,127.0738871,37.6516119
 고등학교 , 사립 ,7010813, 보인고등학교 , 02-2043-6021 , http://www.boin.hs.kr , 남 , 일반계 ,  ,서울특별시 송파구 오금로49길 18 ,127.1387303,37.4974206
 고등학교 , 사립 ,7010813, 보인고등학교 , 02-2043-6021 , http://www.boin.hs.kr , 남 , 일반계 ,  ,서울특별시 송파구 오금로49길 18 ,127.1387303,37.4974206
 고등학교 , 사립 ,7010813, 보인고등학교 , 02-2043-6021 , http://www.boin.hs.kr , 남 , 일반계 ,  ,서울특별시 송파구 오금로49길 18 ,127.1387303,37.4974206
 고등학교 , 사립 ,7010813, 보인고등학교 , 02-2043-6021 , http://www.boin.hs.kr , 남 , 일반계 ,  ,서울특별시 송파구 오금로49길 18 ,127.1387303,37.4974206
 고등학교 , 사립 ,7010813, 보인고등학교 , 02-2043-6021 , http://www.boin.hs.kr , 남 , 일반계 ,  ,서울특별시 송파구 오금로49길 18 ,127.1387303,37.4974206
 고등학교 , 사립 ,7010813, 보인고등학교 , 02-2043-6021 , http://www.boin.hs.kr , 남 , 일반계 ,  ,서울특별시 송파구 오금로49길 18 ,127.1387303,37.4974206
 고등학교 , 사립 ,7010813, 보인고등학교 , 02-2043-6021 , http://www.boin.hs.kr , 남 , 일반계 ,  ,서울특별시 송파구 오금로49길 18 ,127.1387303,37.4974206
 고등학교 , 사립 ,7010811, 해성국제컨벤션고등학교 , 070-8786-1300 , http://www.haesung.hs.kr , 여 , 전문계 ,  ,서울특별시 동대문구 전농로20길 31 ,127.0570173,37.5813147
 고등학교 , 사립 ,7010811, 해성국제컨벤션고등학교 , 070-8786-1300 , http://www.haesung.hs.kr , 여 , 전문계 ,  ,서울특별시 동대문구 전농로20길 31 ,127.0570173,37.5813147
 고등학교 , 사립 ,7010811, 해성국제컨벤션고등학교 , 070-8786-1300 , http://www.haesung.hs.kr , 여 , 전문계 ,  ,서울특별시 동대문구 전농로20길 31 ,127.0570173,37.5813147
 고등학교 , 사립 ,7010811, 해성국제컨벤션고등학교 , 070-8786-1300 , http://www.haesung.hs.kr , 여 , 전문계 ,  ,서울특별시 동대문구 전농로20길 31 ,127.0570173,37.5813147
 고등학교 , 사립 ,7010811, 해성국제컨벤션고등학교 , 070-8786-1300 , http://www.haesung.hs.kr , 여 , 전문계 ,  ,서울특별시 동대문구 전농로20길 31 ,127.0570173,37.5813147
 고등학교 , 사립 ,7010811, 해성국제컨벤션고등학교 , 070-8786-1300 , http://www.haesung.hs.kr , 여 , 전문계 ,  ,서울특별시 동대문구 전농로20길 31 ,127.0570173,37.5813147
 고등학교 , 사립 ,7010811, 해성국제컨벤션고등학교 , 070-8786-1300 , http://www.haesung.hs.kr , 여 , 전문계 ,  ,서울특별시 동대문구 전농로20길 31 ,127.0570173,37.5813147
 고등학교 , 사립 ,7010811, 해성국제컨벤션고등학교 , 070-8786-1300 , http://www.haesung.hs.kr , 여 , 전문계 ,  ,서울특별시 동대문구 전농로20길 31 ,127.0570173,37.5813147
 고등학교 , 사립 ,7010811, 해성국제컨벤션고등학교 , 070-8786-1300 , http://www.haesung.hs.kr , 여 , 전문계 ,  ,서울특별시 동대문구 전농로20길 31 ,127.0570173,37.5813147
 고등학교 , 사립 ,7010811, 해성국제컨벤션고등학교 , 070-8786-1300 , http://www.haesung.hs.kr , 여 , 전문계 ,  ,서울특별시 동대문구 전농로20길 31 ,127.0570173,37.5813147
 고등학교 , 사립 ,7010810, 예일디자인고등학교 , 02-380-0855 , http://yaledesign.sen.hs.kr/ , 여 , 전문계 ,  ,서울특별시 은평구 연서로 117 ,126.9152792,37.6102367
 고등학교 , 사립 ,7010810, 예일디자인고등학교 , 02-380-0855 , http://yaledesign.sen.hs.kr/ , 여 , 전문계 ,  ,서울특별시 은평구 연서로 117 ,126.9152792,37.6102367
 고등학교 , 사립 ,7010810, 예일디자인고등학교 , 02-380-0855 , http://yaledesign.sen.hs.kr/ , 여 , 전문계 ,  ,서울특별시 은평구 연서로 117 ,126.9152792,37.6102367
 고등학교 , 사립 ,7010810, 예일디자인고등학교 , 02-380-0855 , http://yaledesign.sen.hs.kr/ , 여 , 전문계 ,  ,서울특별시 은평구 연서로 117 ,126.9152792,37.6102367
 고등학교 , 사립 ,7010810, 예일디자인고등학교 , 02-380-0855 , http://yaledesign.sen.hs.kr/ , 여 , 전문계 ,  ,서울특별시 은평구 연서로 117 ,126.9152792,37.6102367
 고등학교 , 사립 ,7010810, 예일디자인고등학교 , 02-380-0855 , http://yaledesign.sen.hs.kr/ , 여 , 전문계 ,  ,서울특별시 은평구 연서로 117 ,126.9152792,37.6102367
 고등학교 , 사립 ,7010810, 예일디자인고등학교 , 02-380-0855 , http://yaledesign.sen.hs.kr/ , 여 , 전문계 ,  ,서울특별시 은평구 연서로 117 ,126.9152792,37.6102367
 고등학교 , 사립 ,7010810, 예일디자인고등학교 , 02-380-0855 , http://yaledesign.sen.hs.kr/ , 여 , 전문계 ,  ,서울특별시 은평구 연서로 117 ,126.9152792,37.6102367
 고등학교 , 사립 ,7010810, 예일디자인고등학교 , 02-380-0855 , http://yaledesign.sen.hs.kr/ , 여 , 전문계 ,  ,서울특별시 은평구 연서로 117 ,126.9152792,37.6102367
 고등학교 , 사립 ,7010810, 예일디자인고등학교 , 02-380-0855 , http://yaledesign.sen.hs.kr/ , 여 , 전문계 ,  ,서울특별시 은평구 연서로 117 ,126.9152792,37.6102367
 고등학교 , 사립 ,7010810, 예일디자인고등학교 , 02-380-0855 , http://yaledesign.sen.hs.kr/ , 여 , 전문계 ,  ,서울특별시 은평구 연서로 117 ,126.9152792,37.6102367
 고등학교 , 사립 ,7010810, 예일디자인고등학교 , 02-380-0855 , http://yaledesign.sen.hs.kr/ , 여 , 전문계 ,  ,서울특별시 은평구 연서로 117 ,126.9152792,37.6102367
 고등학교 , 공립 ,7010809, 서울전자고등학교 , 02-6011-4100 , http://e-seoul.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 서초구 과천대로 852-23 ,126.9884331,37.4696392
 고등학교 , 공립 ,7010809, 서울전자고등학교 , 02-6011-4100 , http://e-seoul.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 서초구 과천대로 852-23 ,126.9884331,37.4696392
 고등학교 , 공립 ,7010809, 서울전자고등학교 , 02-6011-4100 , http://e-seoul.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 서초구 과천대로 852-23 ,126.9884331,37.4696392
 고등학교 , 공립 ,7010809, 서울전자고등학교 , 02-6011-4100 , http://e-seoul.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 서초구 과천대로 852-23 ,126.9884331,37.4696392
 고등학교 , 공립 ,7010809, 서울전자고등학교 , 02-6011-4100 , http://e-seoul.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 서초구 과천대로 852-23 ,126.9884331,37.4696392
 고등학교 , 공립 ,7010809, 서울전자고등학교 , 02-6011-4100 , http://e-seoul.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 서초구 과천대로 852-23 ,126.9884331,37.4696392
 고등학교 , 공립 ,7010809, 서울전자고등학교 , 02-6011-4100 , http://e-seoul.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 서초구 과천대로 852-23 ,126.9884331,37.4696392
 고등학교 , 공립 ,7010809, 서울전자고등학교 , 02-6011-4100 , http://e-seoul.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 서초구 과천대로 852-23 ,126.9884331,37.4696392
 고등학교 , 공립 ,7010809, 서울전자고등학교 , 02-6011-4100 , http://e-seoul.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 서초구 과천대로 852-23 ,126.9884331,37.4696392
 고등학교 , 공립 ,7010809, 서울전자고등학교 , 02-6011-4100 , http://e-seoul.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 서초구 과천대로 852-23 ,126.9884331,37.4696392
 고등학교 , 공립 ,7010809, 서울전자고등학교 , 02-6011-4100 , http://e-seoul.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 서초구 과천대로 852-23 ,126.9884331,37.4696392
 고등학교 , 공립 ,7010809, 서울전자고등학교 , 02-6011-4100 , http://e-seoul.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 서초구 과천대로 852-23 ,126.9884331,37.4696392
 고등학교 , 공립 ,7010809, 서울전자고등학교 , 02-6011-4100 , http://e-seoul.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 서초구 과천대로 852-23 ,126.9884331,37.4696392
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010808, 덕수고등학교 , 02-2292-5707 , http://www.duksoo.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 성동구 왕십리로 199 ,127.0424561,37.5557791
 고등학교 , 공립 ,7010806, 상암고등학교 , 02-373-0041 , http://www.sangam.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 마포구 월드컵북로 445 ,126.8837168,37.5812086
 고등학교 , 공립 ,7010806, 상암고등학교 , 02-373-0041 , http://www.sangam.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 마포구 월드컵북로 445 ,126.8837168,37.5812086
 고등학교 , 공립 ,7010806, 상암고등학교 , 02-373-0041 , http://www.sangam.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 마포구 월드컵북로 445 ,126.8837168,37.5812086
 고등학교 , 공립 ,7010806, 상암고등학교 , 02-373-0041 , http://www.sangam.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 마포구 월드컵북로 445 ,126.8837168,37.5812086
 고등학교 , 공립 ,7010805, 원묵고등학교 , 02-3422-3573 , http://wonmook.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 숙선옹주로 82 ,127.0858344,37.6153123
 고등학교 , 공립 ,7010805, 원묵고등학교 , 02-3422-3573 , http://wonmook.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 숙선옹주로 82 ,127.0858344,37.6153123
 고등학교 , 공립 ,7010805, 원묵고등학교 , 02-3422-3573 , http://wonmook.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 숙선옹주로 82 ,127.0858344,37.6153123
 고등학교 , 공립 ,7010805, 원묵고등학교 , 02-3422-3573 , http://wonmook.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 중랑구 숙선옹주로 82 ,127.0858344,37.6153123
 외국인학교 , 사립 ,7010804, 서울외국인학교 , 330-3100 , http://www.seoulforeign.org , 남 , 해당없음 ,  ,서울특별시 서대문구 연희로22길 39 ,126.9360701,37.5699427
 특수학교 , 사립 ,7010800, 서울인강학교 , 02-955-0523 , http://www.inkang.sc.kr , 남여공학 , 해당없음 ,  ,서울특별시 도봉구 평화로15번길 9-25 ,127.0421347,37.6947247
 고등학교 , 사립 ,7010797, 고려대학교사범대학부속고등학교 , 02-914-7483 , http://koreahi.hs.kr , 남 , 일반계 ,  ,서울특별시 성북구 정릉로 161 ,127.0013206,37.6096266
 고등학교 , 사립 ,7010797, 고려대학교사범대학부속고등학교 , 02-914-7483 , http://koreahi.hs.kr , 남 , 일반계 ,  ,서울특별시 성북구 정릉로 161 ,127.0013206,37.6096266
 고등학교 , 사립 ,7010797, 고려대학교사범대학부속고등학교 , 02-914-7483 , http://koreahi.hs.kr , 남 , 일반계 ,  ,서울특별시 성북구 정릉로 161 ,127.0013206,37.6096266
 고등학교 , 사립 ,7010797, 고려대학교사범대학부속고등학교 , 02-914-7483 , http://koreahi.hs.kr , 남 , 일반계 ,  ,서울특별시 성북구 정릉로 161 ,127.0013206,37.6096266
 고등학교 , 사립 ,7010795, 서울영상고등학교 , 02-2602-7121 , youngsang.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 양천구 목동로11길 46 ,126.8600776,37.5232267
 고등학교 , 사립 ,7010795, 서울영상고등학교 , 02-2602-7121 , youngsang.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 양천구 목동로11길 46 ,126.8600776,37.5232267
 고등학교 , 사립 ,7010795, 서울영상고등학교 , 02-2602-7121 , youngsang.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 양천구 목동로11길 46 ,126.8600776,37.5232267
 고등학교 , 사립 ,7010795, 서울영상고등학교 , 02-2602-7121 , youngsang.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 양천구 목동로11길 46 ,126.8600776,37.5232267
 고등학교 , 사립 ,7010795, 서울영상고등학교 , 02-2602-7121 , youngsang.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 양천구 목동로11길 46 ,126.8600776,37.5232267
 고등학교 , 사립 ,7010795, 서울영상고등학교 , 02-2602-7121 , youngsang.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 양천구 목동로11길 46 ,126.8600776,37.5232267
 고등학교 , 사립 ,7010795, 서울영상고등학교 , 02-2602-7121 , youngsang.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 양천구 목동로11길 46 ,126.8600776,37.5232267
 고등학교 , 사립 ,7010795, 서울영상고등학교 , 02-2602-7121 , youngsang.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 양천구 목동로11길 46 ,126.8600776,37.5232267
 고등학교 , 사립 ,7010795, 서울영상고등학교 , 02-2602-7121 , youngsang.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 양천구 목동로11길 46 ,126.8600776,37.5232267
 고등학교 , 사립 ,7010795, 서울영상고등학교 , 02-2602-7121 , youngsang.hs.kr , 남여공학 , 전문계 ,  ,서울특별시 양천구 목동로11길 46 ,126.8600776,37.5232267
 고등학교 , 사립 ,7010793, 한양대학교사범대학부속고등학교 , 02-2200-3520 , http://www.hanyang-u.hs.kr/ , 남여공학 , 일반계 ,  ,서울특별시 성동구 마조로 42 ,127.0430292,37.5614063
 고등학교 , 사립 ,7010793, 한양대학교사범대학부속고등학교 , 02-2200-3520 , http://www.hanyang-u.hs.kr/ , 남여공학 , 일반계 ,  ,서울특별시 성동구 마조로 42 ,127.0430292,37.5614063
 고등학교 , 사립 ,7010793, 한양대학교사범대학부속고등학교 , 02-2200-3520 , http://www.hanyang-u.hs.kr/ , 남여공학 , 일반계 ,  ,서울특별시 성동구 마조로 42 ,127.0430292,37.5614063
 고등학교 , 사립 ,7010793, 한양대학교사범대학부속고등학교 , 02-2200-3520 , http://www.hanyang-u.hs.kr/ , 남여공학 , 일반계 ,  ,서울특별시 성동구 마조로 42 ,127.0430292,37.5614063
 고등학교 , 공립 ,7010766, 효문고등학교 , 02-992-0778 , http://www.hyomun.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 도봉구 우이천로 432 ,127.0183106,37.6526221
 고등학교 , 공립 ,7010765, 신서고등학교 , 02-2690-0400 , http://sinseo.sen.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 양천구 은행정로 42 ,126.8602485,37.5238951
 고등학교 , 공립 ,7010764, 세현고등학교 , 02-3663-1495 , http://sehyun.hs.kr , 남여공학 , 일반계 ,  ,서울특별시 강서구 허준로 227 ,126.8635856,37.5604371
 고등학교 , 사립 ,7010747, 이화여자대학교병설미디어고등학교 , 02-2209-0146 , http://www.ewhamedia.hs.kr , 여 , 전문계 ,  ,서울특별시 중랑구 망우로73길 56 ,127.1049679,37.6037905
 고등학교 , 사립 ,7010747, 이화여자대학교병설미디어고등학교 , 02-2209-0146 , http://www.ewhamedia.hs.kr , 여 , 전문계 ,  ,서울특별시 중랑구 망우로73길 56 ,127.1049679,37.6037905
 고등학교 , 사립 ,7010747, 이화여자대학교병설미디어고등학교 , 02-2209-0146 , http://www.ewhamedia.hs.kr , 여 , 전문계 ,  ,서울특별시 중랑구 망우로73길 56 ,127.1049679,37.6037905
 고등학교 , 사립 ,7010747, 이화여자대학교병설미디어고등학교 , 02-2209-0146 , http://www.ewhamedia.hs.kr , 여 , 전문계 ,  ,서울특별시 중랑구 망우로73길 56 ,127.1049679,37.6037905
 고등학교 , 사립 ,7010747, 이화여자대학교병설미디어고등학교 , 02-2209-0146 , http://www.ewhamedia.hs.kr , 여 , 전문계 ,  ,서울특별시 중랑구 망우로73길 56 ,127.1049679,37.6037905
 고등학교 , 사립 ,7010747, 이화여자대학교병설미디어고등학교 , 02-2209-0146 , http://www.ewhamedia.hs.kr , 여 , 전문계 ,  ,서울특별시 중랑구 망우로73길 56 ,127.1049679,37.6037905
 고등학교 , 사립 ,7010747, 이화여자대학교병설미디어고등학교 , 02-2209-0146 , http://www.ewhamedia.hs.kr , 여 , 전문계 ,  ,서울특별시 중랑구 망우로73길 56 ,127.1049679,37.6037905
 고등학교 , 사립 ,7010747, 이화여자대학교병설미디어고등학교 , 02-2209-0146 , http://www.ewhamedia.hs.kr , 여 , 전문계 ,  ,서울특별시 중랑구 망우로73길 56 ,127.1049679,37.6037905
 고등학교 , 사립 ,7010747, 이화여자대학교병설미디어고등학교 , 02-2209-0146 , http://www.ewhamedia.hs.kr , 여 , 전문계 ,  ,서울특별시 중랑구 망우로73길 56 ,127.1049679,37.6037905
 고등학교 , 사립 ,7010747, 이화여자대학교병설미디어고등학교 , 02-2209-0146 , http://www.ewhamedia.hs.kr , 여 , 전문계 ,  ,서울특별시 중랑구 망우로73길 56 ,127.1049679,37.6037905
 고등학교 , 사립 ,7010747, 이화여자대학교병설미디어고등학교 , 02-2209-0146 , http://www.ewhamedia.hs.kr , 여 , 전문계 ,  ,서울특별시 중랑구 망우로73길 56 ,127.1049679,37.6037905
 고등학교 , 사립 ,7010747, 이화여자대학교병설미디어고등학교 , 02-2209-0146 , http://www.ewhamedia.hs.kr , 여 , 전문계 ,  ,서울특별시 중랑구 망우로73길 56 ,127.1049679,37.6037905
